species,AugQ50,SAIFR,Screen,POmodel,POmeasure,PO10R,PO20R,PO30R,PO40R,PO50R,delPO_10percRed,delPO_20percRed,delPO_30percRed,delPO_40percRed,delPO_50percRed
brown trout,19.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2222122330828515,0.18994121663038616,0.13786459232114726,0.07269806425692359,0.021688889421501684,0.04872363960904838,0.08099465606151374,0.13307128037075264,0.1982378084349763
brown trout,19.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.19144308560535786,0.14246614684763712,0.07749171033895334,0.021688889421501684,0.048609945606908594,0.07949278708654203,0.12846972584426278,0.19344416235294654
brown trout,20.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.19218979007373035,0.14577043941249976,0.08210654250564323,0.021688889421501684,0.048609945606908594,0.07874608261816954,0.12516543327940013,0.18882933018625667
brown trout,20.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.19294023939083627,0.14916341112685513,0.0869580584297442,0.021688889421501684,0.048609945606908594,0.07799563330106363,0.12177246156504476,0.1839778142621557
brown trout,21.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.1932777621015087,0.15208421937837777,0.09206494575342869,0.021688889421501684,0.048609945606908594,0.07765811059039118,0.11885165331352213,0.1788709269384712
brown trout,21.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.1934770892484755,0.15368023408163975,0.096194990366937,0.021688889421501684,0.048609945606908594,0.07745878344342438,0.11725563861026014,0.17474088232496288
brown trout,22.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15529602795606606,0.09980309482493974,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11563984473583383,0.17113277786696016
brown trout,22.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15683988321288808,0.1035415993240895,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11409598947901181,0.16739427336781038
brown trout,23.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15738131907147315,0.10741770311476037,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11355455362042674,0.16351816957713952
brown trout,23.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15792498100836028,0.10994994365378172,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11301089168353962,0.16098592903811818
brown trout,24.0,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15847088278039384,0.1121646873705064,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11246498991150605,0.1587711853213935
brown trout,24.5,0.062459600265033166,True,0.134,0.2709358726918999,0.2492469832703982,0.2223259270849913,0.193665696687148,0.15866596405433553,0.11442509864944649,0.021688889421501684,0.048609945606908594,0.07727017600475189,0.11226990863756436,0.1565107740424534
