parcel_id,site_no,parcel_to_source_pct,source_to_parcel_pct
85071,6118,0.2845335307141635,0.03322415494746896
85071,7400,0.25685067622234736,0.03730694491600551
85071,12483,0.1630719481153788,0.033178366061095844
85073,4851,0.32913186088199803,0.047537145363197954
85073,7400,0.2536989076281751,0.0346557558172253
85073,6118,0.24264564244659245,0.026646538004443325
85073,12483,0.17452358904323434,0.03339470995478186
85074,4851,0.33089059651273345,0.0731991229541937
85074,6118,0.23794453398379745,0.040022324374664096
85074,12483,0.2157115051610419,0.06322009271928614
85074,26276,0.21545336434242712,0.05612875624915103
85075,26276,1,0.2669736835183324
85077,13149,1,0.11249872373116185
85078,4851,1,0.3236006224643173
85080,4851,0.3683871002846661,0.04849232337353607
85080,12483,0.31758670444179815,0.055384884969311224
85080,26276,0.3140261952735358,0.04867939165553594
85081,26276,0.4211440442729716,0.11243437679136288
85081,4851,0.3080269251298563,0.06983070838285935
85081,12483,0.2708290305971721,0.08134171959652538
85084,26276,0.9554605479052901,0.17485516019444478
85084,4851,0.04453945209470984,0.006921494496473212
85087,21799,0.951577553724691,0.29614033742048795
85087,22182,0.04842244627530904,0.030199833805420396
85089,21799,1,0.3163967125247432
85090,22182,1,0.566504128077844
85092,22182,0.739325068554244,0.21902156045562027
85092,21799,0.260674931445756,0.03853419185886762
85095,21799,0.7914358371806797,0.34892875819590125
85095,22182,0.2085641628193203,0.18427447766111535
85104,24008,0.9984352188698987,0.23520246295470496
85104,24009,0.0015647811301012914,6.814973839900375e-4
85105,24008,0.9777396502571434,0.2744995224482752
85105,24009,0.022260349742856605,0.011554175736399516
85106,24009,1,0.49518311226434103
85108,24008,1,0.23073057848907497
85111,24008,0.9779156332121212,0.25877025539430076
85111,24009,0.02208436678787886,0.010804048785898149
85112,24009,0.9969501909335119,0.4817771658293712
85112,24008,0.003049809066488124,7.971807136441184e-4
85114,8083,1,0.3791469194312796
85115,8083,1,0.08293838862559241
85117,8083,1,0.3720379146919432
85123,13869,1,0.10183125154970832
85124,13869,1,0.079637260827336
85128,13869,1,0.19582932990328525
85129,13869,1,0.146219232994453
85150,8083,1,0.16587677725118483
85274,6819,1,0.07630522088353413
85309,6819,1,0.10843373493975904
85723,8904,1,0.2113526570048309
85724,22010,1,0.12082262210796917
85727,22010,1,0.14138817480719795
85728,22010,1,0.21079691516709514
85729,22010,1,0.20308483290488435
85730,8904,1,0.19806763285024157
85734,22010,1,0.17609254498714652
85735,22010,1,0.14781491002570696
85744,24977,1,0.168
85747,24977,1,0.20400000000000001
85749,3905,1,0.24367088607594936
85770,3905,1,0.27689873417721517
85771,3905,1,0.27056962025316456
85777,3905,1,0.125
85779,24180,1,0.2670906200317965
85780,24180,1,0.2718600953895072
85784,3905,1,0.08386075949367089
85786,24180,1,0.20031796502384738
85787,24180,1,0.26073131955484896
85891,8570,1,0.2109550184528237
85893,8570,1,0.23812346779902072
85898,4737,1,0.33564919528616677
85900,4737,0.6160387958885408,0.19988049523487963
85900,8570,0.38396120411145923,0.10677080654802446
85903,4737,0.8142051439371862,0.23533073172698887
85903,8570,0.1857948560628136,0.046023677119859385
85906,4737,0.7062163289262078,0.22913957775196475
85906,8570,0.2937836710737922,0.08169450240103608
85909,25084,1,0.5269247307249653
85921,8570,1,0.13744039081017304
85931,8570,1,0.17899213686906254
85934,22006,1,0.25115562403698
85935,22006,1,0.2896764252696456
85936,22006,1,0.24961479198767333
85970,22006,1,0.20955315870570107
85973,8904,1,0.20893719806763286
85996,24399,1,0.2826086956521739
86014,10272,1,0.2591304347826087
86015,24399,1,0.4456521739130435
86016,24399,1,0.2717391304347826
86021,10272,1,0.2782608695652174
86022,13612,1,0.2888015717092338
86023,13612,1,0.2730844793713163
86026,13612,1,0.30255402750491156
86029,13612,1,0.13555992141453832
86048,5243,1,0.035389282103134474
86050,5243,1,0.03336703741152679
86057,5243,1,0.06572295247724974
86064,5243,1,0.16177957532861476
86072,5243,1,0.2517694641051567
86076,5243,1,0.1486349848331648
86077,5243,1,0.1526794742163802
86083,5243,1,0.15065722952477248
86145,11448,1,1
86452,12484,0.6783105374442622,0.2705925496626916
86452,4852,0.3216894625557378,0.17540106582554887
86480,12484,0.7756898800735086,0.069148435234591
86480,4852,0.2243101199264914,0.02733072930838972
86481,12484,1,0.42343606098506925
86513,4852,0.5014100515465244,0.10691371924135977
86513,12484,0.4985899484534757,0.07778140772311681
86663,7727,1,0.2553191489361702
86664,7727,1,0.29787234042553196
86670,7727,1,0.2872340425531915
86675,7727,1,0.07446808510638299
86676,7727,1,0.04255319148936171
86687,7727,1,0.010638297872340427
86688,7727,1,0.031914893617021274
86695,12820,1,1
86825,7592,1,1
86998,6309,1,0.34225621414913954
87014,23221,0.4274939723255666,0.08324128412453946
87014,9099,0.4186441643106915,0.0791503111688556
87014,5231,0.15386186336374194,0.028781483941975973
87018,9099,1,0.5447591010796327
87019,23221,1,0.5478540192101409
87022,5231,0.49417939668378114,0.2663567694233795
87022,9099,0.26487246928704805,0.14429168826955488
87022,23221,0.24094813402917073,0.13518523265265683
87023,5231,0.33156634377334315,0.1734540988792762
87023,9099,0.2692930705162728,0.1423851495207889
87023,23221,0.2629366178269035,0.14318310647113447
87023,5230,0.13620396788348058,0.061292421661387916
87025,5230,0.2998886602431501,0.12840820445950857
87025,9101,0.24309127049776785,0.12895831743056643
87025,10342,0.23353176766309977,0.1702147781369579
87025,7780,0.22348830159598226,0.12650345719964115
87027,5231,1,0.39948523067389136
87028,5231,0.33287287290648676,0.13192241708147698
87028,5230,0.22444380120314886,0.07651572633485687
87028,9099,0.22322288825682748,0.08941374996116809
87028,23221,0.219460437633537,0.09053635754152839
87034,5230,1,0.4036405527567742
87039,5230,0.3045428498941117,0.008305800288471792
87039,12821,0.26293606201550085,0.005273858403803444
87039,10343,0.22321994613900373,0.004820424816855804
87039,3897,0.20930114195138363,0.0085855329371182
87043,4244,0.6597357105266115,0.0771056487245655
87043,4243,0.34026428947338844,0.04603507980212197
87044,4244,1,0.2235206474847678
87045,4244,1,0.20452869704488555
87048,4244,0.6167760979224728,0.024328622251898763
87048,4243,0.3832239020775272,0.017498422308035808
87051,4244,0.5180974266898836,0.025734549394203287
87051,4243,0.48190257331011643,0.02770899046662525
87054,4244,0.7438159014771194,0.027166374494711105
87054,4243,0.25618409852288065,0.010831153702049224
87056,4244,0.967475421724117,0.13710013771809948
87056,4243,0.03252457827588293,0.005335387280922704
87058,4244,0.9703684746839311,0.18429189979621333
87058,4243,0.02963152531606893,0.00651448218788791
87060,24460,1,0.2464414797374666
87082,25730,0.6509037052306356,0.02823874048290821
87082,24460,0.34909629476936443,0.01816820778528065
87083,25730,0.7011952378970848,0.02952586021043919
87083,24460,0.2988047621029151,0.01509348009275189
87085,25730,0.6121427620038918,0.2046461937286147
87085,24460,0.3878572379961081,0.15554681524574956
87091,25730,0.5599317175719466,0.034294617848133396
87091,24460,0.44006828242805346,0.032333240856773617
87092,25730,1,0.2271274702416198
87093,25730,0.8922013114280501,0.1366135461646575
87093,24460,0.10779868857194982,0.019800796267400975
87096,24460,0.895338572389641,0.24942880994735142
87096,25730,0.10466142761035901,0.02430567596557945
87097,25730,0.5384214156235039,0.1161070769393641
87097,24460,0.46157858437649607,0.11940438807427838
87290,25730,0.6587592211997649,0.10675300032022003
87290,24460,0.341240778800235,0.06633650356668025
87291,5188,1,0.17664974619289342
87292,5188,1,0.15736040609137056
87293,5188,1,0.17766497461928932
87294,25730,0.5886537807831916,0.09238781809846357
87294,24460,0.4113462192168085,0.07744627842626658
87295,5188,1,0.132994923857868
87297,5188,1,0.14213197969543145
87299,5188,1,0.12385786802030457
87359,5188,1,0.08934010152284264
90526,22661,0.44337148700679674,0.13069731474331972
90526,22660,0.28931439281874416,0.10625588787169873
90526,24174,0.2673141201744591,0.07553039799256817
90528,22661,1,0.7096570096680619
90911,4247,1,0.07543323139653416
90912,4247,1,0.09072375127421
90913,4247,1,0.07390417940876656
90924,4247,1,0.07849133537206932
90925,4247,1,0.07951070336391437
90926,4247,1,0.07033639143730888
90939,4247,1,0.04943934760448521
90940,4247,1,0.06320081549439348
90998,25350,1,0.534231481600671
91008,25350,0.913119956361819,0.3215160315414347
91008,23570,0.08688004363818104,0.023775341628082296
91012,23570,0.8140955678189893,0.2048579678770292
91012,25350,0.18590443218101066,0.060191515297086544
91014,6819,1,0.14056224899598393
91015,6819,1,0.11244979919678716
91016,23570,1,0.26422065759078966
91021,6819,1,0.1606425702811245
91022,6819,1,0.1606425702811245
91026,6819,1,0.24096385542168677
91027,23570,0.886093614439061,0.36233512945513674
91027,25350,0.11390638556093907,0.0599303714080281
91028,23570,0.8853407137215247,0.1448109034489621
91028,25350,0.11465928627847531,0.02413060015277969
91044,23569,1,0.45289855072463764
91055,23569,1,0.5471014492753623
91152,8828,1,0.5489130434782609
91162,8828,1,0.45108695652173914
91362,24179,1,0.10339256865912762
91363,24179,1,0.26009693053311794
91374,24179,1,0.258481421647819
91375,24179,1,0.045234248788368334
91481,6614,1,0.71875
91482,6614,1,0.11607142857142856
91491,6614,1,0.16517857142857142
91932,23960,1,0.068897637795275593
91933,23960,1,0.2834645669291339
91949,23960,1,0.3208661417322835
91964,23960,1,0.19291338582677167
91967,23960,1,0.13385826771653545
91969,23250,1,0.4323671497584541
91970,23250,1,0.004830917874396136
92446,8079,0.5653010861110677,0.12749224988579302
92446,21746,0.4346989138889323,0.11984502442932173
92447,8079,0.6984351707500281,0.2096461997476917
92447,21746,0.30156482924997186,0.11065449762289514
92452,23250,1,0.4082125603864734
92453,23250,1,0.15458937198067635
92469,24179,1,0.2649434571890145
92473,24179,1,0.0678513731825525
92696,21746,0.8262013708507117,0.0671871811968208
92696,8079,0.17379862914928837,0.011561638031320766
92700,21746,0.7663338666812991,0.028879407089701662
92700,8079,0.23366613331870092,0.007203416695071299
92891,22660,0.36214291693148026,0.12479337604589635
92891,24174,0.3580321759280347,0.09491842092407957
92891,22661,0.279824907140485,0.07739516779091761
92928,22660,0.4188804231863971,0.22031598024233348
92928,24174,0.38628469468228277,0.15630768988392432
92928,22661,0.19483488213131994,0.08225050779770077
92946,24174,1,0.673243491199428
92948,22660,1,0.5486347558400714
93135,4247,1,0.02803261977573904
93244,4247,1,0.07900101936799186
93245,4247,1,0.08664627930682978
93246,4247,1,0.07033639143730888
93247,4247,1,0.07900101936799186
93260,4247,1,0.07594291539245668
93640,22492,1,0.7174887892376681
93641,22492,1,0.08071748878923767
93642,22492,1,0.20179372197309417
93650,11505,1,1
96746,9097,1,0.40232558139534885
96758,9097,1,0.36279069767441857
96759,9097,1,0.23488372093023258
97036,7575,1,0.21993127147766325
97037,7575,1,0.2731958762886598
97040,7575,1,0.20790378006872853
97041,7575,1,0.2989690721649485
97109,6491,0.9958194533249344,0.23432957991195114
97109,3895,0.004180546675065626,0.0019410494603779387
97110,6491,1,0.24066134818163487
97111,6491,0.9788883230716577,0.22380155437220065
97111,3895,0.021111676928342267,0.009523787554763035
97112,6491,0.9773349978169028,0.1816318854986657
97112,3895,0.02266500218309723,0.008311155787068307
97115,6491,0.6732399248820478,0.08821242856243326
97115,3895,0.32676007511795224,0.08447844679109942
97338,9111,1,0.389294403892944
97451,23286,1,0.5131578947368421
97468,23286,1,0.48684210526315796
97480,5557,1,0.22913505311077392
97481,5557,1,0.2549317147192716
97532,5557,1,0.26707132018209406
97533,5557,1,0.24886191198786037
97892,9111,1,0.20681265206812655
97896,9111,1,0.26520681265206814
97898,9111,1,0.1386861313868613
98102,5232,1,0.24561403508771928
98103,5232,1,0.16374269005847952
98121,10344,0.6870548843099687,0.119763373378009
98121,7781,0.3129451156900312,0.10868001069637462
98122,10344,0.994611418592237,0.17639880207459938
98122,7781,0.005388581407762996,0.0019039938661108346
98123,10344,1,0.1682334030701399
98124,7781,1,0.33718598811546635
98131,10344,0.6218922697063297,0.09453890320094195
98131,7781,0.37810773029367023,0.11451433711362345
98135,10344,0.5459240624407676,0.03817556467540798
98135,7781,0.4540759375592323,0.06326020966640894
98137,7781,0.7796568415490246,0.12121246055789965
98137,10344,0.22034315845097543,0.017194693451723853
98166,9098,0.6107288647723157,0.12124116897649177
98166,3893,0.38927113522768425,0.19833510983289268
98167,9098,0.5973207713952319,0.08597007239628322
98167,3893,0.40267922860476807,0.14874577334093247
98172,9098,0.9690611324419014,0.2244396760951036
98172,3893,0.030938867558098562,0.018390714500131092
98173,9098,0.9804192468547728,0.2854597747606439
98173,3893,0.019580753145227243,0.014632152319702859
98174,9098,1,0.28288930777147764
98175,3893,1,0.619896250006341
98202,10344,0.6373200615429183,0.08848757604432739
98202,7781,0.36267993845708163,0.1003222233431625
98203,10344,0.8024263728327969,0.11141146963759013
98203,7781,0.19757362716720303,0.05465156312673307
98205,10344,1,0.03749780670840467
98206,10344,0.8264981093311745,0.07538562084785422
98206,7781,0.17350189066882554,0.031528242994348865
98208,7776,1,0.16839916839916838
98209,7776,1,0.17671517671517675
98210,7776,1,0.2920997920997921
98288,3895,0.9207859537936551,0.33278987939203264
98288,6491,0.07921404620634491,0.014509638912371977
98290,3895,1,0.12135248922154139
98292,3895,0.9907851707601186,0.06273091135071149
98292,6491,0.009214829239881402,2.9568709708445434e-4
98293,3895,0.9206135784925534,0.37887228044240584
98293,6491,0.07938642150744653,0.01655787746365793
98405,10344,0.6821714043425455,0.038024222443569615
98405,7781,0.3178285956574545,0.03529463592392838
98424,10263,1,0.6653061224489797
98425,10263,1,0.3346938775510204
102061,7776,1,0.02390852390852391
102062,7776,1,0.16839916839916838
102063,7776,1,0.1704781704781705
102149,10344,0.6885079414554912,0.034888564467431896
102149,7781,0.3114920585445088,0.03144633459594338
157078,6972,0.7918694020059649,0.17486775331149143
157078,4399,0.2081305979940352,0.2748236495112082
157081,6972,0.6796370708308037,0.2572861650649315
157081,4399,0.3203629291691961,0.7251763504887918
158305,12108,1,0.7708993123250087
158306,12108,0.705817380465774,0.22910068767499128
158306,5111,0.2941826195342259,1
181701,6971,1,0.06325301204819277
181704,6971,1,0.02183734939759036
182382,6971,1,0.019201807228915662
182384,6971,1,0.019954819277108436
182385,6971,1,0.013554216867469878
182439,6971,1,0.03463855421686746
182442,6971,1,0.03162650602409638
182443,6971,1,0.024096385542168672
182471,6971,1,0.0338855421686747
182474,6971,1,0.04894578313253012
182475,6971,1,0.0677710843373494
182755,6971,1,0.03426204819277108
183311,6971,1,0.00753012048192771
183326,6971,1,0.04028614457831325
183378,6971,1,0.025602409638554213
183386,6971,1,0.061370481927710836
183387,6971,1,0.05045180722891566
193525,7043,1,0.0768026407852155
193526,7043,1,0.04809862352205415
193573,7043,1,0.044995486520631296
193574,7043,1,0.06826901403130267
193575,7043,0.5428236676121383,0.04590143167386649
193575,4703,0.4571763323878616,0.06295510963823263
193576,4703,0.5812190530147077,0.08737909680597654
193576,7248,0.41878094698529233,0.03479800234518176
193578,7043,1,0.13731381231296105
193582,7043,1,0.042668133769564166
193584,7043,1,0.11791920605406822
193586,7043,1,0.12567704855762535
193587,11103,0.576665023147701,0.12057439571925313
193587,7248,0.42333497685229904,0.03901921433969396
193589,7248,0.496311564017325,0.058568154025189174
193589,11103,0.3764364004672538,0.10077106972462559
193589,4703,0.1272520355154213,0.02716890842875435
193591,7248,1,0.05586122098050586
193593,4703,0.41418228779672744,0.035057994839555046
193593,7248,0.3406602702183959,0.015937372605931997
193593,11103,0.2451574419848766,0.026018211283184708
193594,7248,0.36501865592239285,0.03033070185322594
193594,4703,0.34805425739155027,0.05232565328442349
193594,11103,0.28692708668605693,0.05408490389449309
193596,7248,0.3913582424912328,0.03470552696032294
193596,11103,0.3109081969738417,0.06254512219593383
193596,4703,0.2977335605349254,0.047769672015412164
193597,7248,0.4002935628352808,0.043324218893067784
193597,11103,0.3345396504862755,0.08213662415033672
193597,4703,0.26516678667844373,0.0519244101074705
193598,7248,0.5389827583345379,0.06473270518121765
193598,11103,0.4610172416654621,0.12560391232045756
193600,7248,1,0.0900762188310657
193602,7248,1,0.092869279880091
193603,7248,1,0.11032591143649909
193606,7248,1,0.06074907781630014
193970,4703,0.430562176273822,0.0805041628778356
193970,7248,0.29140742665579544,0.030114993113192896
193970,11103,0.27803039707038263,0.06517957847959023
193972,11103,0.422766170750613,0.10647677896729885
193972,7248,0.3278745536522405,0.036402002379711904
193972,4703,0.2493592755971465,0.05008911971924355
193975,11103,1,0.2566094032648264
193978,4703,1,0.19455458415230936
193993,4703,0.7984423855916422,0.09986183119180272
193993,7248,0.20155761440835787,0.01393332736797648
194002,4703,0.7337035135167722,0.07600728130515716
194002,7248,0.2662964864832279,0.015247538049716184
194003,4703,0.6094663794629903,0.019249103573252543
194003,7248,0.39053362053700963,0.0068174015241046606
194004,4703,0.5903851790252806,0.06488965221143292
194004,7043,0.40961482097471924,0.027646227233728178
194005,7043,0.537371018913022,0.03585202168404786
194005,4703,0.462628981086978,0.05026341984914149
194006,7043,1,0.11791920605406822
194007,7043,1,0.11093714780086684
233550,6972,1,0.567846081623577
235065,6971,1,0.013177710843373493
235973,7248,1,0.09147274935557835
236675,6971,1,0.05722891566265059
236700,6971,1,0.05271084337349397
236701,6971,1,0.03689759036144578
236703,6971,1,0.04555722891566265
236764,6971,1,0.08998493975903614
236847,6971,1,0.04856927710843373
236848,6971,1,0.05760542168674698
237266,13479,1,1
238688,7248,1,0.0747143830614266
242927,22594,1,0.11615487316421896
242928,22594,1,0.11548731642189586
242929,22594,1,0.12149532710280372
242932,22594,1,0.11748998664886515
242937,22594,1,0.09679572763684913
242938,22594,1,0.12149532710280372
242939,22594,1,0.07276368491321762
242940,22594,1,0.0253671562082777
242941,22594,1,0.030040053404539385
242943,22594,1,0.06475300400534044
243046,22594,1,0.11815754339118824
243623,25365,1,0.03950617283950617
243624,25365,1,0.04279835390946502
244116,25365,1,0.011934156378600822
246050,22644,1,0.15076923076923077
246471,22644,1,0.16512820512820514
247796,13241,1,0.25538971807628524
247797,13241,1,0.09950248756218906
247798,13241,1,0.07628524046434493
247828,13241,1,0.2769485903814262
247831,13241,1,0.29187396351575456
248666,25365,1,0.06748971193415637
249141,22985,1,0.41628959276018096
249143,22985,1,0.40271493212669685
249708,13571,1,0.21830985915492962
249709,13571,1,0.22816901408450702
249749,4364,0.5921898245971835,0.14462443465947483
249749,12059,0.4078101754028165,0.09132984638336003
249750,12059,0.4958676275817614,0.1174164272615851
249750,4364,0.40038985810369393,0.10338850069776442
249750,13239,0.10374251431454459,0.025940959572365137
249751,4364,1,0.2799971341326303
249753,12059,0.4984218482665547,0.1258419254588985
249753,4364,0.2916005158265966,0.08028652026399301
249753,13239,0.20997763590684873,0.05598445922932486
249754,13239,1,0.23498805022670946
249755,13239,0.3332005022354352,0.0908459146168629
249755,12059,0.25115940840343703,0.06484597779537409
249755,10771,0.208115983559766,0.03898217881191004
249755,4364,0.20752410580136182,0.05842896685941705
249756,12059,1,0.2325105274539531
249758,13239,0.2663739394868691,0.057378468281957966
249758,10771,0.26434384015153817,0.03911896274552796
249758,12059,0.2408675554882694,0.04913255619237069
249758,4364,0.22841466487332332,0.050809053182503255
249759,10771,0.28215964248342074,0.023943677114883266
249759,13238,0.2551924649770697,0.039778651403681774
249759,13239,0.23381474091728852,0.028880647094603733
249759,4364,0.228833151622221,0.02918864102887934
249803,13240,1,0.17170838945621997
249804,13240,0.42323912352967985,0.04021278523506605
249804,4364,0.3255595222419386,0.042032921427991574
249804,12059,0.2512013542283815,0.029740967040548648
249805,13240,1,0.17628727984171916
249806,13240,1,0.18201089282359317
249808,4364,0.35276756611595644,0.08011661388334446
249808,13240,0.34551535870490857,0.05774580882159177
249808,12059,0.301717075179135,0.06283588870305302
249809,4364,0.5619795256985262,0.1311272138640018
249809,12059,0.43802047430147373,0.09372181427803652
249810,13240,1,0.18201089282359317
249811,13240,1,0.19002395099821678
249837,5658,1,1
250160,13852,1,0.26812816188870153
250164,13852,1,0.21079258010118046
250168,13852,1,0.2209106239460371
250442,13238,1,0.17678739833438264
250445,13238,0.6636618780262157,0.21951513851025722
250445,10771,0.3363381219737843,0.06056300862151847
250446,13238,0.8177599718700076,0.1523422201409878
250446,10771,0.18224002812999243,0.018482126908705643
250447,13238,1,0.2946456638906378
250451,11501,1,0.04722748423431121
250454,10226,0.6728432094456469,0.08776281380789328
250454,11501,0.32715679055435304,0.053405999015663404
250455,11501,0.5142819575547746,0.06652866572485895
250455,10226,0.48571804244522543,0.05020584974892582
250457,11501,0.6105722062141183,0.09904466739947762
250457,10226,0.3894277937858816,0.050475841980548795
250476,10226,0.8198824617430686,0.10626939895389363
250476,11501,0.1801175382569313,0.02921797207260093
250496,21110,1,0.21943048576214402
250498,21110,1,0.17755443886097153
250500,6228,1,0.19011026824442454
250506,6228,1,0.17125635734415104
250507,6835,1,0.19767617300822082
250508,10226,1,0.1402799657812299
250509,10226,1,0.11484909479165019
250511,10226,1,0.13781891374998023
250512,10226,1,0.13535786171873057
250513,10226,1,0.08695717177082087
250517,10226,1,0.083675769062488
250519,6835,1,0.21856877665949617
250529,21110,1,0.1842546063651591
250625,23340,1,0.18467583497053044
250626,23340,1,0.3143418467583497
250627,23340,1,0.24361493123772104
250634,13852,1,0.30016863406408095
250639,23340,1,0.25736738703339884
250656,21158,1,0.35015772870662465
250750,22413,1,0.24061810154525387
250751,22413,1,0.1964679911699779
250756,22413,1,0.26269315673289184
250758,22413,1,0.08830022075055187
250764,22413,1,0.21192052980132448
250787,22762,1,0.09394572025052193
250788,22762,1,0.05845511482254698
250824,22762,1,0.014613778705636744
250832,22762,1,0.15657620041753653
250833,22762,1,0.27139874739039666
250839,22762,1,0.2546972860125261
250844,10771,0.725401356890774,0.1441324240921693
250844,8187,0.27459864310922605,0.07539535098411868
250845,10771,0.6338561384350487,0.11020012339264039
250845,13238,0.36614386156495127,0.11693092772005281
250846,11501,1,0.1837765147378632
250847,11501,1,0.16016277262070758
250848,11501,0.9776584155750159,0.17465192280459285
250848,10226,0.022341584424984146,0.0031890605003656773
250850,6835,1,0.25392549053088526
250851,11501,0.9791897952141156,0.18598400138992432
250851,10226,0.020810204785884367,0.003158258133473014
250852,6835,1,0.2844608343289031
250857,6834,1,0.2908645044991797
250858,10771,0.3259825616869654,0.061734446197984155
250858,13239,0.2562418627652912,0.07063539074573513
250858,8187,0.25353056270374474,0.0663477747793944
250858,12059,0.16424501284399864,0.042874423962890894
250860,10771,1,0.1655777898251526
250861,10771,0.47622838736832424,0.09018794013335754
250861,8187,0.3936519229509051,0.10301688619664155
250861,13239,0.1301196896807706,0.03586867120433683
250862,8187,0.4196477729396889,0.09721759852518126
250862,13239,0.3635439281617518,0.088714189575507793
250862,10771,0.21680829889855927,0.036347371934216686
250863,13239,0.3326710478318681,0.08769487921125155
250863,8187,0.25462686547809954,0.0637216810092919
250863,10771,0.24303068611777395,0.04401302922960935
250863,12059,0.16967140057225844,0.04235470979851953
250864,8187,1,0.25883531274059735
250866,13239,0.33282840304682315,0.08071745061678734
250866,8187,0.2617707537034465,0.06026871767452447
250866,12059,0.2063721293040158,0.04739493567140989
250866,10771,0.19902871394571453,0.0331607016579169
250867,8187,0.4394144714084927,0.06535106155522208
250867,13239,0.295953117596265,0.046363630708308255
250867,10771,0.26463241099524226,0.02848121232365086
250868,8187,0.4930297161251342,0.11915293717711627
250868,10771,0.2917146709480865,0.051018428189383326
250868,13239,0.21525561292677936,0.05479770484718743
250870,6834,1,0.192674576228756
250884,8187,0.44349756877881813,0.09069267935791203
250884,10771,0.3652838068343142,0.054056578821373456
250884,13239,0.19121862438686768,0.0411895840690616
251366,23819,1,0.04258804258804259
251369,23819,1,0.013104013104013105
251370,23819,1,0.060606060606060615
251382,23819,1,0.062244062244062245
251393,8188,1,0.049723756906077346
252203,13571,1,0.23943661971830987
252439,13893,1,0.06906474820143885
252443,13893,1,0.06330935251798561
252444,13893,1,0.05107913669064748
252521,23819,1,0.07616707616707617
252522,23819,1,0.00982800982800983
252523,23819,1,0.08353808353808355
252525,23819,1,0.10810810810810811
252526,23819,1,0.11466011466011466
252527,23819,1,0.08353808353808355
252528,23819,1,0.07944307944307945
252532,23819,1,0.10647010647010649
252609,4888,1,0.5025125628140703
252629,10620,1,0.2110091743119266
252640,4888,1,0.4974874371859297
252651,12578,1,0.24722951331895682
252657,12578,1,0.10280831246926916
252670,12578,0.7083875268104826,0.19420833654843966
252670,6228,0.29161247318951744,0.051314998811286545
252671,12578,0.7873298236678902,0.2621045445669318
252671,6228,0.2126701763321098,0.04544286496472527
252672,6228,0.6009823426939744,0.0821487896779763
252672,12578,0.39901765730602556,0.08497483055708112
252673,6228,0.6959145046734865,0.15963530579474958
252673,12578,0.3040854953265136,0.10867446253932146
252684,6228,1,0.11312346540164105
252688,6228,1,0.18696794976104564
252705,23819,1,0.08353808353808355
253003,22613,1,0.2
253021,22613,1,0.19611650485436893
253838,22721,1,0.20538243626062322
253840,22721,1,0.21388101983002836
253841,22721,1,0.1954674220963173
253843,12061,1,0.11872146118721462
253844,12061,1,0.13622526636225268
253845,12061,1,0.13394216133942163
253846,12061,1,0.13165905631659058
253847,12061,1,0.13318112633181126
253848,12061,1,0.09817351598173517
253883,12061,1,0.07229832572298327
253885,12061,1,0.08828006088280062
253886,12061,1,0.08751902587519027
254723,4367,1,0.22073578595317725
254726,4367,1,0.2508361204013378
254727,4367,1,0.3110367892976589
254730,4367,1,0.08528428093645485
254732,4367,1,0.13210702341137123
254829,22596,1,0.3135135135135135
254834,4365,1,0.267515923566879
254835,4365,1,0.2802547770700637
254836,4365,1,0.28662420382165604
254837,4365,1,0.16560509554140126
254995,25365,1,0.026748971193415638
255043,22011,1,0.1782608695652174
255062,6057,0.4797199170268115,0.1766249881014683
255062,7343,0.28659584523829407,0.11410703928633466
255062,21663,0.23368423773489447,0.14707378435569632
255138,9491,1,0.2781818181818182
255312,25365,1,0.033744855967078186
255392,25365,1,0.09382716049382715
255440,8188,1,0.04143646408839779
255850,23819,1,0.07616707616707617
255945,25365,1,0.033333333333333326
255963,7590,1,0.33495145631067963
256058,6057,0.44843065599309834,0.17096650525451426
256058,7343,0.2804718426429741,0.1156333635474912
256058,21663,0.2710975013639276,0.17667809445062765
256337,22596,1,0.29729729729729726
256354,25365,1,0.05102880658436214
256423,13893,1,0.08201438848920863
256952,13893,1,0.11366906474820143
256981,22644,1,0.0482051282051282
257060,13893,1,0.03884892086330935
257388,22011,1,0.4565217391304348
257487,25365,1,0.06707818930041153
257501,25365,1,0.03168724279835391
257502,25365,1,0.04773662551440329
257570,25365,1,0.07325102880658435
257600,13893,1,0.10071942446043165
257603,8188,1,0.08839779005524862
257765,7343,0.49814236320449906,0.20772204296640387
257765,6057,0.27376606451677327,0.10556758104542113
257765,21663,0.22809157227872753,0.15034938234702006
258173,13893,1,0.07697841726618705
258215,22762,1,0.052192066805845504
258371,22721,1,0.16005665722379603
258590,25365,1,0.037037037037037035
258634,8188,1,0.16574585635359115
258801,7343,1,0.391078490507827
258803,21663,1,0.19737630417674282
258899,6834,1,0.20749569747712182
259171,6918,1,0.5190615835777126
259466,8188,1,0.11187845303867401
259545,25365,1,0.05843621399176955
259547,25365,1,0.01111111111111111
259629,25365,1,0.039917695473251025
259681,8188,1,0.20718232044198895
259734,22613,1,0.16893203883495145
259810,13571,1,0.15211267605633802
260094,8188,1,0.1201657458563536
260116,13893,1,0.10719424460431655
260145,22644,1,0.14358974358974358
260185,7590,1,0.6650485436893203
260333,22644,1,0.1753846153846154
260439,21110,1,0.21105527638190952
260489,13893,1,0.03525179856115108
260596,25365,1,4.1152263374485596e-4
260605,25365,1,0.09506172839506173
260788,22613,1,0.3009708737864078
260789,22613,1,0.13398058252427184
260852,13571,1,0.1619718309859155
260858,21110,1,0.2077051926298157
260925,4366,1,0.4674922600619195
